Simulation_ID-0_NAME-TEST
Particle Count: 9
0.0,0.0,0.0_0.0,0.0,0.0_1836.15_1;1.0,0.0,0.0_0.0,0.0,0.0_1836.15_1;0.0,0.0,1.0_0.0,0.0,0.0_1836.15_1;0.0,2.0,0.0_0.0,0.0,0.0_1836.15_1;3.0,1.5,4.0_0.0,0.0,0.0_1836.15_1;-0.67,1.0,0.0_0.0,0.0,0.0_1836.15_-1;0.0,-1.0,0.0_0.0,0.0,0.0_1836.15_-1;1.0,3.0,0.0_0.0,0.0,0.0_1836.15_-1;-2.0,0.0,1.0_0.0,0.0,0.0_1836.15_-1;
-9.10644858067536,-3.7490529630463314,-5.427335921796972_-0.012001122495183805,-0.004721882004734864,-0.006615013432430573_1836.15_1;1.707485628746937,5.720461408242828,1.4679219028859054_-0.0010204963490882666,0.020379784451642437,0.001974017280009237_1836.15_1;55.75259632567075,-0.4262452405858786,25.762820111784066_0.0954119040024788,-8.438655436928817E-4,0.040573548437964325_1836.15_1;-176.70590989252753,58.4000745657892,41.511324016818065_-0.23695605583280172,0.07527508334220302,0.055556357983779295_1836.15_1;5.482031687111523,2.6486207961657944,1.3414118141247562_0.00971211389101543,-8.654578072265423E-5,-0.0031332786574391302_1836.15_1;7.914833995560284,1.9053882830271898,4.390884792984721_0.0027622542662287795,0.002448765663065308,0.005898925185936048_1836.15_-1;1.1803671990050917,5.719954906108903,1.6883993972251465_0.003955737100564208,-0.003945702816503851,0.002407913313498744_1836.15_-1;175.49592902542892,-62.876692653104755,-41.067297170037726_0.23454848683381266,-0.08707356319848697,-0.054983705805954575_1836.15_-1;-59.39088538832087,-0.8425091025967839,-23.668128943987764_-0.09641282141702738,-0.001432074112769481,-0.04167876430536312_1836.15_-1;
-9.118450050925809,-3.7537749715785136,-5.433950997841078_-0.012001470250447599,-0.004722008532182219,-0.006615076044105531_1836.15_1;1.7056908177977024,5.740846189793425,1.4702201333242657_-0.0017948109492347322,0.02038478155059669,0.0022982304383602275_1836.15_1;55.84800826350472,-0.4270891104202702,25.803393668929658_0.09541193783396375,-8.438698343916183E-4,0.040573557145592395_1836.15_1;-176.94286594837223,58.475349647276744,41.566880371255884_-0.23695605584469315,0.0752750814875488,0.055556354437815314_1836.15_1;5.491756055920553,2.648529728996257,1.3382924263714284_0.009724368809029722,-9.10671695372378E-5,-0.0031193877533278354_1836.15_1;7.917585087859712,1.9078403645273903,4.396769899647959_0.002751092299428316,0.0024520815002005126,0.005885106663237772_1836.15_-1;1.18509638990783,5.716005535973885,1.6904830309723797_0.004729190902738308,-0.003949370135017762,0.002083633747233275_1836.15_-1;175.7304774989284,-62.96376620982809,-41.12228086935545_0.23454847349948527,-0.08707355672333175,-0.05498369931772444_1836.15_-1;-59.48729811462114,-0.8439411747406693,-23.709807663304844_-0.09641272630027117,-0.001432072143885368,-0.04167871931708093_1836.15_-1;
-9.130451866087894,-3.758497106461512,-5.4405661349324745_-0.01200181516208597,-0.004722134882998066,-0.0066151370913973715_1836.15_1;1.7031087013552761,5.761199316351881,1.4728518219713627_-0.002582116442426319,0.02035312655845664,0.0026316886470970045_1836.15_1;55.94342023507581,-0.42793298456098205,25.843967234759887_0.0954119715710946,-8.438741407118629E-4,0.04057356583023051_1836.15_1;-177.17982200422801,58.55062472691261,41.622436722155285_-0.23695605585578527,0.07527507963586813,0.05555635089940105_1836.15_1;5.5014925382853,2.648434191589475,1.3351869459757606_0.009736482364746116,-9.553740678233803E-5,-0.0031054803956677536_1836.15_1;7.920325085314802,1.9102957455379785,4.402641180915253_0.0027399974550897386,0.0024553810105883618,0.005871281267293581_1836.15_-1;1.1906120972998848,5.712089115615761,1.6922331291334707_0.005515707392054823,-0.003916420358123511,0.0017500981610910052_1836.15_-1;175.96502595912835,-63.05083976009113,-41.177264562200385_0.23454846019995512,-0.08707355026304442,-0.05498369284493572_1836.15_-1;-59.58371074614379,-0.8453732448939222,-23.751486337777955_-0.09641263152264415,-0.0014320701532528786,-0.041678674473112055_1836.15_-1;
-9.142454023334778,-3.763219367609403,-5.447181331634836_-0.012002157246884066,-0.004722261147890815,-0.006615196702360917_1836.15_1;1.6997257094341505,5.781481779063162,1.4758266958263164_-0.0033829919211257353,0.02028246271128034,0.0029748738549538_1836.15_1;56.038832240288194,-0.42877686302287465,25.884540809249238_0.09541200521237905,-8.438784618925893E-4,0.040573574489352116_1836.15_1;-177.4167780600942,58.62589980469982,41.67799306952381_-0.23695605586619875,0.07527507778721158,0.05555634736852562_1836.15_1;5.511240991470972,2.6483342394872254,1.3320953884585975_0.009748453185671824,-9.995210224936591E-5,-0.0030915575171630567_1836.15_1;7.923054055345411,1.912754408933677,4.408498630959297_0.002728970030608981,0.002458663395698534,0.005857450044044421_1836.15_-1;1.1969279640510393,5.708244615392094,1.6936399537545368_0.006315866751154571,-0.0038445002236668926,0.0014068246210661023_1836.15_-1;176.19957440606353,-63.13791330390877,-41.23224824858793_0.2345484469351872,-0.08707354381764072,-0.054983686387546256_1836.15_-1;-59.68012328322458,-0.8468053130347722,-23.793164967548826_-0.0964125370807944,-0.0014320681408500114,-0.041678629770871584_1836.15_-1;
-9.154456519862087,-3.76794175502753,-5.453796586644883_-0.012002496527308334,-0.004722387418127245,-0.006615255010047916_1836.15_1;1.6955277400750832,5.801651780400481,1.4791549882757948_-0.004197969359067194,0.020170001337319287,0.003328292449478505_1836.15_1;56.134244279044545,-0.42962074581995696,25.92511439236967_0.09541203875635366,-8.438827970822819E-4,0.04057358312043217_1836.15_1;-177.65373411597025,58.70117488064145,41.73354941336898_-0.23695605587605267,0.07527507594163246,0.055556343845177505_1836.15_1;5.5210012715920085,2.648229932576383,1.3290177684033657_0.00976028012103646,-1.0430691084250874E-4,-0.0030776200552318886_1836.15_1;7.925772065620532,1.9152163367716664,4.414342244990225_0.002718010275120897,0.002461927837989404,0.005843614030928245_1836.15_-1;1.2040581659271763,5.704513790895065,1.694693260527075_0.007130201876136929,-0.0037308244970286563,0.001053306772538225_1836.15_-1;176.4341228397687,-63.22498684129591,-41.287231928533444_0.2345484337051451,-0.0870735373871389,-0.05498367994551328_1836.15_-1;-59.776535726195945,-0.8482373791414938,-23.83484355275659_-0.0964124429713662,-0.0014320661067215021,-0.04167858520776132_1836.15_-1;
-9.166459352893927,-3.7726642688131107,-5.460411898797701_-0.012002833031840012,-0.004722513785580868,-0.006615312152817069_1836.15_1;1.6905002367882962,5.821664241558616,1.482847457014728_-0.005027503286787087,0.020012461158135448,0.0036924687389331607_1836.15_1;56.22965635124613,-0.43046463296529086,25.965687984090618_0.09541207220158492,-8.438871453338965E-4,0.040573591720946045_1836.15_1;-177.8906901718557,58.77644995474064,41.78910575369833_-0.2369560558854645,0.07527507409918682,0.05555634032934455_1836.15_1;5.530773233838194,2.648121335046314,1.3259540994481434_0.009771962246185524,-1.0859753006918389E-4,-0.0030636689552224344_1836.15_1;7.928479184007199,1.9176815102716638,4.4201720192465315_0.0027071183866669564,0.0024651734999974013,0.005829774256306678_1836.15_-1;1.2120173339780367,5.700941675621272,1.6953822808895458_0.007959168050860397,-0.0035721152737935653,6.890203624708279E-4_1836.15_-1;176.66867126027847,-63.31206037226747,-41.342215602052235_0.2345484205097909,-0.08707353097155973,-0.05498367351879337_1836.15_-1;-59.872948075386944,-0.8496694431924762,-23.876522093537755_-0.0964123491909984,-0.0014320640509823553,-0.04167854078116813_1836.15_-1;
-9.178462519689303,-3.7773869091558803,-5.467027267072382_-0.012003166795375953,-0.004722640342769609,-0.006615368274681442_1836.15_1;1.6846283065425096,5.841470237463578,1.4869153923581333_-0.0058719302457865006,0.019805995904962133,0.004067935343405258_1836.15_1;56.3250684567928,-0.4313085244708897,26.006261584378986_0.09541210554667066,-8.438915055988383E-4,0.04057360028836891_1836.15_1;-178.12764622775026,58.851725027000576,41.84466209051934_-0.23695605589454996,0.07527507225993373,0.05555633682101389_1836.15_1;5.540556732707854,2.6480085153485793,1.3229043942741525_0.009783498869660276,-1.1281969773466421E-4,-0.0030497051739908207_1836.15_1;7.931175478515894,1.9201499097950314,4.4259879509851325_0.0026962945086946347,0.002468399523367707,0.005815931738601439_1836.15_-1;1.2208204363759603,5.6975771460238605,1.6956957137426336_0.008803102397923665,-0.0033645295974113953,3.134328530878202E-4_1836.15_-1;176.90321966762755,-63.39913389683839,-41.39719926915958_0.23454840734908491,-0.0870735245709268,-0.054983667107342406_1836.15_-1;-59.96936033112327,-0.8511015051662983,-23.918200590026217_-0.09641225573632303,-0.0014320619738222007,-0.0416784964884624_1836.15_-1;
-9.190466017549008,-3.7821096763387585,-5.473642690598076_-0.012003497859706147,-0.004722767182878311,-0.00661542352569462_1836.15_1;1.6778968921255688,5.861016345837793,1.4913706115335597_-0.006731414416940753,0.01954610837421516,0.004455219175426256_1836.15_1;56.420480595583044,-0.43215242034760953,26.04683519319916_0.0954121387902425,-8.438958767198397E-4,0.04057360882017561_1836.15_1;-178.36460228365368,58.92700009742451,41.90021842383951_-0.23695605590342295,0.07527507042393544,0.05555633332017188_1836.15_1;5.550351622251321,2.6478915461585064,1.3198686645902835_0.009794889543466849,-1.1696919007294059E-4,-0.00303572968386892_1836.15_1;7.933861017241666,1.922621514822879,4.431790038470194_0.00268553872577207,0.0024716050278475073,0.005802087485061308_1836.15_-1;1.2304826058775256,5.69447357250831,1.6956217311894743_0.009662169501565215,-0.003103573515549817,-7.398255315925589E-5_1836.15_-1;177.13776806185055,-63.48620741502366,-41.452182929870695_0.23454839422298576,-0.08707351818526655,-0.054983660711115455_1836.15_-1;-60.06577249372723,-0.8525335650418089,-23.959879042353215_-0.0964121626039638,-0.0014320598755105936,-0.04167845232699655_1836.15_-1;
-9.202469843823087,-3.7868325707385186,-5.480258168660453_-0.012003826274079024,-0.004722894399760095,-0.006615478062376452_1836.15_1;1.670291017575761,5.880243894736518,1.496225432706937_-0.007605874549807803,0.019227548898724644,0.0048548211733774535_1836.15_1;56.51589276751401,-0.4329963206050321,26.087408810513_0.0954121719309691,-8.439002574225989E-4,0.040573617313841105_1836.15_1;-178.60155833956588,59.00227516601577,41.95577475366632_-0.23695605591219512,0.07527506859125761,0.05555632982680404_1836.15_1;5.560157756328472,2.6477705043378834,1.3168469211132334_0.009806134077151255,-1.2104182062304237E-4,-0.0030217434770501753_1836.15_1;7.936535868300043,1.9250963039331521,4.437578280960252_0.002674851058376328,0.0024747891102731606,0.005788242490058256_1836.15_-1;1.2410188942061948,5.691689571956872,1.695148004548991_0.010536288328669225,-0.0027840005514377145,-4.737266404833925E-4_1836.15_-1;177.372316442982,-63.573280926838265,-41.50716658420076_0.23454838113144982,-0.08707351181460851,-0.05498365433006672_1836.15_-1;-60.16218456351776,-0.8539656227982123,-24.00155745064732_-0.09641206979053497,-0.0014320577564034076,-0.04167840829410386_1836.15_-1;
-9.214473995918954,-3.7915555928264273,-5.486873700708631_-0.012004152095867728,-0.004723022087908613,-0.006615532048178303_1836.15_1;1.6617961319906254,5.899088090948001,1.5014926199306569_-0.008494885585135675,0.01884419621148294,0.005267187223719792_1836.15_1;56.61130497248157,-0.43384022525133814,26.127982436279844_0.09541220496756087,-8.439046463060236E-4,0.04057362576684195_1836.15_1;-178.83851439548687,59.07755023277774,42.01133108000722_-0.23695605592097596,0.0752750667619696,0.055556326340894954_1836.15_1;5.569974988884909,2.6476454708976194,1.3138391735428143_0.009817232556437013,-1.2503344026401864E-4,-0.00300774757041915_1836.15_1;7.939200099756626,1.9275742547767492,4.443352678693034_0.00266423145658309,0.0024779508435970924,0.005774397732782577_1836.15_-1;1.2524439280458013,5.689289879390238,1.6942617594545966_0.011425033839606547,-0.0023996925666349236,-8.862450943945176E-4_1836.15_-1;177.60686481105643,-63.660354432297254,-41.56215023216491_0.23454836807443105,-0.0870735054589855,-0.05498364796414941_1836.15_-1;-60.2585965408104,-0.8553976784151628,-24.043235815034418_-0.09641197729264035,-0.0014320556169504944,-0.04167836438709763_1836.15_-1;
-9.226478471310307,-3.796278743168818,-5.493489286362617_-0.012004475391352847,-0.00472315034239058,-0.006615585653986119_1836.15_1;1.6523985859919064,5.917477009925341,1.5071852866169113_-0.009397545998719052,0.018388918977340216,0.005692666686254411_1836.15_1;56.70671721038035,-0.43468413429316904,26.168556070456503_0.095412237898776,-8.439090418309008E-4,0.04057363417665896_1836.15_1;-179.07547045141675,59.15282529771388,42.06688740286965_-0.2369560559298721,0.07527506493614469,0.05555632286242816_1836.15_1;5.5798031742522625,2.6475165309586575,1.3108454305319701_0.009828185367353633,-1.2893993896206525E-4,-0.002993743010844145_1836.15_1;7.941853779549074,1.93005534405277,4.449113232867203_0.0026536797924488335,0.0024810892760206635,0.00576055417416955_1836.15_-1;1.2647714323621582,5.687346358100054,1.6929498724365026_0.012327504316356767,-0.0019435212901833011,-0.0013118870180939808_1836.15_-1;177.8414131661083,-63.747427931415686,-41.61713387377823_0.2345483550518805,-0.08707349911843383,-0.054983641613315634_1836.15_-1;-60.355008425917276,-0.8568297318728676,-24.08491413563769_-0.09641188510687293,-0.0014320534577048256,-0.041678320603270945_1836.15_-1;
-9.238483267546947,-3.8010020224275425,-5.500104925421273_-0.012004796236639607,-0.00472327925872432,-0.006615639058656982_1836.15_1;1.6420862873025437,5.93533042705277,1.5133167401216427_-0.010312298689362785,0.017853417127428127,0.006131453504731462_1836.15_1;56.802129481103776,-0.4355280477354758,26.209129712997285_0.09541227072342869,-8.439134423067915E-4,0.04057364254078143_1836.15_1;-179.31242650735572,59.228100360827746,42.12244372226103_-0.236956055938987,0.07527506311386047,0.05555631939138603_1836.15_1;5.589642167479256,2.6473837737086847,1.3078656996510305_0.00983899322699341,-1.327572499726612E-4,-0.002979730880939609_1836.15_1;7.944496975399907,1.932539547483098,4.454859945620045_0.002643195850832734,0.002484203430328112,0.0057467127528417275_1836.15_-1;1.2780135745919605,5.685939168451768,1.6911990264037722_0.013242142229802358,-0.0014071896482859773,-0.0017508460327304524_1836.15_-1;178.07596150817204,-63.83450142420868,-41.672117509055745_0.23454834206374597,-0.0870734927929935,-0.054983635277516166_1836.15_-1;-60.45142021914709,-0.8582617831522009,-24.126592412577587_-0.09641179322981493,-0.0014320512793333671,-0.04167827693989719_1836.15_-1;
-9.250488382265678,-3.805725431360228,-5.506720617870854_-0.012005114718730234,-0.004723408932685204,-0.006615692449580684_1836.15_1;1.6308495983726539,5.952558471052464,1.5199002430111266_-0.011236688929889818,0.017228043999694877,0.0065835028894838795_1836.15_1;56.897541784544174,-0.43637196558135277,26.249703363854_0.09541230344039969,-8.439178458769422E-4,0.04057365085671364_1836.15_1;-179.54938256330414,59.30337542212295,42.178000038188785_-0.23695605594842029,0.07527506129519905,0.05555631592774954_1836.15_1;5.599491824701541,2.6472472923511887,1.3048999873457479_0.009849657222285674,-1.3648135749620962E-4,-0.0029657123052826387_1836.15_1;7.947129754718261,1.9350268397866552,4.4605928199998335_0.002632779318353997,0.00248729230355731,0.0057328743797880775_1836.15_-1;1.2921800667560284,5.685158114554714,1.6889959494558326_0.014166492164067917,-7.810538970543851E-4,-0.002203076947939579_1836.15_-1;178.310509837282,-63.92157491069139,-41.72710113801244_0.2345483291099709,-0.08707348648270843,-0.054983628956700295_1836.15_-1;-60.54783192080513,-0.8596938322348309,-24.16827064597182_-0.09641170165803901,-0.0014320490826299854,-0.04167823339423167_1836.15_-1;
-9.262493813202452,-3.8104489708202403,-5.513336363894105_-0.012005430936774558,-0.0047235394600122545,-0.006615746023251448_1836.15_1;1.618682561154724,5.969060084975264,1.5269486568158281_-0.012167037217929819,0.01650161392279929,0.007048413804701584_1836.15_1;56.99295412059283,-0.4372158878318538,26.290277022975985_0.09541233604865015,-8.439222505009949E-4,0.04057365912198415_1836.15_1;-179.7863386192624,59.378650481603195,42.23355635066028_-0.23695605595826688,0.07527505948024754,0.05555631247149808_1836.15_1;5.609352003560017,2.6471071840420586,1.3019482988887177_0.009860178858475567,-1.4010830913025783E-4,-0.00295168845703028_1836.15_1;7.949752184488382,1.9375171946538554,4.4663118599312535_0.00262242977012128,0.002490354867200154,0.00571903993141992_1836.15_-1;1.3072769403893683,5.685104183360267,1.6863277712208415_0.015096873633339919,-5.393119444607346E-5,-0.0026681782349911995_1836.15_-1;178.5450581534725,-64.00864839087902,-41.78208476066326_0.23454831619049388,-0.08707348018762659,-0.054983622650815564_1836.15_-1;-60.64424353119324,-0.8611258791033616,-24.209948835935336_-0.0964116103881107,-0.0014320468685307278,-0.041678189963514974_1836.15_-1;
-9.274499558205976,-3.8151726417562215,-5.51995216387993_-0.012005745003523869,-0.004723670935981312,-0.006615799985825173_1836.15_1;1.6055845635802308,5.984721291510287,1.5344739205723215_-0.013097997574493233,0.015661206535023856,0.007525263756493335_1836.15_1;57.088366489140064,-0.43805981448578907,26.330850690310143_0.09541236854723947,-8.439266539353078E-4,0.04057366733415905_1836.15_1;-180.02329467523103,59.45392553927229,42.289112659682885_-0.23695605596861594,0.07527505766909826,0.05555630902260923_1836.15_1;5.619222563679353,2.6469635498071344,1.299010638323894_0.009870560119335832,-1.4363423492426552E-4,-0.0029376605648236825_1836.15_1;7.9523643311421885,1.9400105847220608,4.472017070171793_0.0026121466538060576,0.0024933900682054515,0.005705210240539156_1836.15_-1;1.3233048797269642,5.685891279458713,1.6831825444224757_0.016027939337595942,7.870960984455075E-4,-0.0031452267983657716_1836.15_-1;178.77960645677774,-64.09572186478681,-41.837068377023066_0.23454830330524717,-0.08707347390780021,-0.054983616359807454_1836.15_-1;-60.74065505060983,-0.8625579237414934,-24.251626982580316_-0.09641151941659261,-0.0014320446381318704,-0.04167814664497841_1836.15_-1;
