Simulation_ID-0_NAME-TEST
Particle Count: 4
1.0,0.0,0.0_0.0,0.0,0.0_1836.15_1_false;-1.0,0.0,0.0_0.0,0.0,0.0_1836.15_1_false;2.0,0.0,0.0_0.0,0.065,0.0_1.0_-1_false;-2.0,0.0,0.0_0.0,0.065,0.0_1.0_-1_false;
1.282675637011568,-0.008187758379065133,0.0_4.057894129318828E-4,-3.327072206291591E-5,0.0_1836.15_1_false;-1.2379101685874203,0.0364004414400734,0.0_-3.5151830822862E-4,-3.1543818007044296E-5,0.0_1836.15_1_false;-79.79366204028348,88.57158726600706,0.0_-0.09483120151425553,0.10338162557002643,0.0_1.0_-1_false;-2.402452806722163,36.68569473152279,0.0_-0.004818687386641619,0.14562759217943094,0.0_1.0_-1_false;
1.2830818545024385,-0.008221034547936506,0.0_4.0621749087059255E-4,-3.327616887137249E-5,0.0_1836.15_1_false;-1.2382621154944944,0.036368907370081825,0.0_-3.519469070740021E-4,-3.153406999157718E-5,0.0_1836.15_1_false;-79.88849324918347,88.67496868955058,0.0_-0.09483120889999559,0.10338142354353036,0.0_1.0_-1_false;-2.4072705302602784,36.83131462806746,0.0_-0.004817723538115074,0.14561989654467464,0.0_1.0_-1_false;
1.2834884998161158,-0.008254316172977652,0.0_4.066453136773097E-4,-3.328162504114607E-5,0.0_1836.15_1_false;-1.2386144907420964,0.03633738302522978,0.0_-3.5237524760209067E-4,-3.1524344852050106E-5,0.0_1836.15_1_false;-79.98332446633698,88.77834991151141,0.0_-0.0948312171535179,0.10338122196083582,0.0_1.0_-1_false;-2.412087294930775,36.976926887726016,0.0_-0.004816764670496711,0.14561225965855626,0.0_1.0_-1_false;
1.2838955726973782,-0.008287603263369,0.0_4.070728812624272E-4,-3.32870903913476E-5,0.0_1836.15_1_false;-1.2389672940718581,0.03630586838283473,0.0_-3.528033297616732E-4,-3.151464239505328E-5,0.0_1836.15_1_false;-80.07815569260659,88.88173093233021,0.0_-0.09483122626959993,0.10338102081880042,0.0_1.0_-1_false;-2.416903105649286,37.12253156856296,0.0_-0.004815810718510667,0.14560468083694947,0.0_1.0_-1_false;
1.2843030728909157,-0.008320895828112941,0.0_4.075001935375854E-4,-3.329256474394198E-5,0.0_1836.15_1_false;-1.2393205252253603,0.03627436342040456,0.0_-3.532311535021163E-4,-3.1504962430167254E-5,0.0_1836.15_1_false;-80.17298692884962,88.98511175244452,0.0_-0.09483123624304513,0.10338082011430522,0.0_1.0_-1_false;-2.4217179672673685,37.2681287279694,0.0_-0.004814861618082676,0.1455971594064354,0.0_1.0_-1_false;
1.2847110001413313,-0.008354193876036633,0.0_4.079272504156582E-4,-3.329804792369293E-5,0.0_1836.15_1_false;-1.2396741839441336,0.03624286811563466,0.0_-3.53658718773366E-4,-3.149530476990391E-5,0.0_1836.15_1_false;-80.26781817591831,89.08849237228878,0.0_-0.09483124706868279,0.10338061984425449,0.0_1.0_-1_false;-2.4265318845736816,37.41371842267349,0.0_-0.004813917306313284,0.14558969470409328,0.0_1.0_-1_false;
1.285119354193142,-0.008387497415794743,0.0_4.083540518107391E-4,-3.330353975810919E-5,0.0_1836.15_1_false;-1.2400282699696596,0.03621138244640501,0.0_-3.540860255259484E-4,-3.14856692296488E-5,0.0_1836.15_1_false;-80.36264943465967,89.19187279229436,0.0_-0.09483125874136789,0.10338042000557573,0.0_1.0_-1_false;-2.4313448622951332,37.55930070875078,0.0_-0.004812977721451757,0.145582286077296,0.0_1.0_-1_false;
1.28552813479078,-0.008420806455872135,0.0_4.0878059763812863E-4,-3.330904007739192E-5,0.0_1836.15_1_false;-1.2403827830433707,0.03617990639077741,0.0_-3.5451307371097096E-4,-3.147605562760479E-5,0.0_1836.15_1_false;-80.45748070591566,89.29525301288957,0.0_-0.094831271255981,0.10338022059521935,0.0_1.0_-1_false;-2.436156905098004,37.704875641634295,0.0_-0.004812042802870681,0.14557493288351028,0.0_1.0_-1_false;
1.2859373416785944,-0.008454121004586517,0.0_4.092068878143208E-4,-3.331454871438336E-5,0.0_1836.15_1_false;-1.2407377229066507,0.03614843992699267,0.0_-3.549398632801225E-4,-3.146646378473717E-5,0.0_1836.15_1_false;-80.55231199052308,89.39863303449974,0.0_-0.09483128460742815,0.10338002161015859,0.0_1.0_-1_false;-2.440968017589045,37.850443276124395,0.0_-0.004811112491041204,0.1455676344901015,0.0_1.0_-1_false;
1.2863469746008513,-0.008487441070091034,0.0_4.0963292225699115E-4,-3.3320065504516585E-5,0.0_1836.15_1_false;-1.2410930893008365,0.03611698303346795,0.0_-3.553663941856742E-4,-3.145689352471987E-5,0.0_1836.15_1_false;-80.64714328931372,89.50201285754713,0.0_-0.09483129879064074,0.10337982304738931,0.0_1.0_-1_false;-2.445778204316554,37.996003666398536,0.0_-0.00481018672750893,0.14556039027414314,0.0_1.0_-1_false;
1.2867570333017364,-0.008520766660376801,0.0_4.100587008849838E-4,-3.3325590285766484E-5,0.0_1836.15_1_false;-1.241448881967217,0.036085535688794065,0.0_-3.5579266638048005E-4,-3.144734467388307E-5,0.0_1836.15_1_false;-80.74197460311429,89.60539248245107,0.0_-0.09483131380057537,0.10337962490392989,0.0_1.0_-1_false;-2.4505874697714245,38.141556866020764,0.0_-0.0048092654548704235,0.14555319962223057,0.0_1.0_-1_false;
1.2871675175253547,-0.008554097783275403,0.0_4.104842236183E-4,-3.333112289860183E-5,0.0_1836.15_1_false;-1.241805100647035,0.0360540978717329,0.0_-3.5621867981797714E-4,-3.1437817061161903E-5,0.0_1836.15_1_false;-80.8368059327465,89.70877190962788,0.0_-0.09483132963221372,0.10337942717682101,0.0_1.0_-1_false;-2.4553958183881748,38.28710292795106,0.0_-0.004808348616750326,0.14554606193029912,0.0_1.0_-1_false;
1.2875784270157329,-0.008587434446461342,0.0_4.10909490378086E-4,-3.33366631859384E-5,0.0_1836.15_1_false;-1.2421617450814872,0.03602266956121485,0.0_-3.566444344521865E-4,-3.142831051804647E-5,0.0_1836.15_1_false;-80.93163727902706,89.81215113949101,0.0_-0.09483134628056246,0.10337922986312557,0.0_1.0_-1_false;-2.460203254545954,38.43264190455451,0.0_-0.004807436157779046,0.1455389766034462,0.0_1.0_-1_false;
1.2879897615168194,-0.008620776657454435,0.0_4.113345010866217E-4,-3.33422109930932E-5,0.0_1836.15_1_false;-1.242518815011725,0.03599125073633632,0.0_-3.5706993023771347E-4,-3.141882487853285E-5,0.0_1836.15_1_false;-81.02646864276771,89.91553017245094,0.0_-0.09483136374065308,0.10337903295992848,0.0_1.0_-1_false;-2.465009782569525,38.578173847610266,0.0_-0.0048065280235710245,0.14553194305575765,0.0_1.0_-1_false;
1.2884015207724868,-0.008654124423622175,0.0_4.1175925566730963E-4,-3.3347766167739696E-5,0.0_1836.15_1_false;-1.2428763101788547,0.03595984137635724,0.0_-3.5749516712974786E-4,-3.140935997907542E-5,0.0_1836.15_1_false;-81.12130002477525,90.01890900891527,0.0_-0.09483138200754183,0.10337883646433652,0.0_1.0_-1_false;-2.4698154067302287,38.72369880832041,0.0_-0.004805624160703542,0.145524960710138,0.0_1.0_-1_false;
1.2888137045265315,-0.008687477752182038,0.0_4.1218375404466383E-4,-3.335332855986403E-5,0.0_1836.15_1_false;-1.2432342303239388,0.0359284414606987,0.0_-3.5792014508406457E-4,-3.139991565854006E-5,0.0_1836.15_1_false;-81.21613142585156,90.12228764928875,0.0_-0.0948314010763096,0.10337864037347817,0.0_1.0_-1_false;-2.4746201312469247,38.869216837318554,0.0_-0.004804724516696069,0.14551802899814445,0.0_1.0_-1_false;
1.289226312522676,-0.00872083665020376,0.0_4.12607996144299E-4,-3.3358898021722246E-5,0.0_1836.15_1_false;-1.2435925751879957,0.03589705096894054,0.0_-3.583448640570237E-4,-3.139049175815859E-5,0.0_1836.15_1_false;-81.31096284679361,90.22566609397326,0.0_-0.09483142094206166,0.10337844468450354,0.0_1.0_-1_false;-2.479423960286915,39.01472798467838,0.0_-0.004803829039990131,0.14551114735982462,0.0_1.0_-1_false;
1.2896393445045689,-0.008754201124611559,0.0_4.1303198189292033E-4,-3.336447440779844E-5,0.0_1836.15_1_false;-1.2439513445120012,0.03586566988081905,0.0_-3.5876932400557117E-4,-3.138108812148412E-5,0.0_1836.15_1_false;-81.40579428839354,90.32904434336784,0.0_-0.0948314415999278,0.1033782493945841,0.0_1.0_-1_false;-2.4842268979668445,39.16023229992194,0.0_-0.0048029376799296735,0.145504315243558,0.0_1.0_-1_false;
1.2900528002157872,-0.008787571182186323,0.0_4.1345571121831316E-4,-3.337005757476386E-5,0.0_1836.15_1_false;-1.2443105380368884,0.0358342981762247,0.0_-3.591935248872386E-4,-3.137170459434747E-5,0.0_1836.15_1_false;-81.5006257514386,90.43242239786875,0.0_-0.09483146304506196,0.10337805450091266,0.0_1.0_-1_false;-2.4890289483535866,39.305729832027836,0.0_-0.004802050386741926,0.14549753210590105,0.0_1.0_-1_false;
1.2904666793998365,-0.00882094682956776,0.0_4.1387918404933277E-4,-3.337564738143688E-5,0.0_1836.15_1_false;-1.2446701555035486,0.03580293583519989,0.0_-3.5961746666014364E-4,-3.1362341024814564E-5,0.0_1836.15_1_false;-81.59545723671124,90.53580025786945,0.0_-0.09483148527264222,0.10337786000070308,0.0_1.0_-1_false;-2.4938301154651055,39.45122062943927,0.0_-0.0048011671115187355,0.14549079741143547,0.0_1.0_-1_false;
1.2908809818001523,-0.008854328073256503,0.0_4.1430240031589503E-4,-3.338124368874388E-5,0.0_1836.15_1_false;-1.2450301966528317,0.035771582837936744,0.0_-3.6004114928299045E-4,-3.135299726314475E-5,0.0_1836.15_1_false;-81.69028874498912,90.63917792376064,0.0_-0.09483150827787075,0.10337766589119024,0.0_1.0_-1_false;-2.498630403271304,39.59670474007189,0.0_-0.004800287806198357,0.14548411063262004,0.0_1.0_-1_false;
1.2912957071601012,-0.008887714919616183,0.0_4.1472535994896637E-4,-3.3386846359680936E-5,0.0_1836.15_1_false;-1.2453906612255468,0.03574023916477499,0.0_-3.604645727150694E-4,-3.134367316175008E-5,0.0_1836.15_1_false;-81.7851202770451,90.74255539593027,0.0_-0.0948315320559736,0.10337747216962985,0.0_1.0_-1_false;-2.5034298156948513,39.74218221132154,0.0_-0.004799412423547704,0.1454774712496457,0.0_1.0_-1_false;
1.2917108552229817,-0.00892110737487546,0.0_4.1514806288055466E-4,-3.339245525927644E-5,0.0_1836.15_1_false;-1.245751548962463,0.035708904796199835,0.0_-3.608877369162575E-4,-3.1334368575155444E-5,0.0_1836.15_1_false;-81.8799518336473,90.84593267476356,0.0_-0.09483155660220059,0.1033772788332983,0.0_1.0_-1_false;-2.5082283566119963,39.88765309007184,0.0_-0.004798540917145029,0.14547087875029377,0.0_1.0_-1_false;
1.2921264257320253,-0.008954505445130014,0.0_4.155705090437E-4,-3.339807025455439E-5,0.0_1836.15_1_false;-1.24611285960431,0.03567757971283988,0.0_-3.6131064184701845E-4,-3.132508335995967E-5,0.0_1836.15_1_false;-81.97478341555912,90.94930976064305,0.0_-0.09483158191182524,0.10337708587949253,0.0_1.0_-1_false;-2.5130260298533593,40.033117422701636,0.0_-0.004797673241363025,0.14546433262979744,0.0_1.0_-1_false;
1.2925424184303977,-0.008987909136344513,0.0_4.1599269837246577E-4,-3.3403691214498634E-5,0.0_1836.15_1_false;-1.2464745928917784,0.03564626389546508,0.0_-3.6173328746840264E-4,-3.131581737479739E-5,0.0_1836.15_1_false;-82.06961502353926,91.05268665394857,0.0_-0.0948316079801446,0.10337689330552989,0.0_1.0_-1_false;-2.5178228392047117,40.17857525509234,0.0_-0.004796809351352345,0.145457832390706,0.0_1.0_-1_false;
1.2929588330611996,-0.00902131845435453,0.0_4.164146308019298E-4,-3.340931801001775E-5,0.0_1836.15_1_false;-1.2468367485655205,0.03561495732498478,0.0_-3.6215567374204725E-4,-3.130657048030181E-5,0.0_1836.15_1_false;-82.16444665834173,91.15606335505731,0.0_-0.09483163480247922,0.10337670110874797,0.0_1.0_-1_false;-2.5226187884077373,40.324026632635096,0.0_-0.004795949203025518,0.1454513775427523,0.0_1.0_-1_false;
1.2933756693674678,-0.009054733404868441,0.0_4.168363062681757E-4,-3.341495051391076E-5,0.0_1836.15_1_false;-1.2471993263661507,0.03558365998244571,0.0_-3.6257780063017625E-4,-3.129734253906825E-5,0.0_1836.15_1_false;-82.25927832071591,91.25943986434382,0.0_-0.09483166237417295,0.10337650928650448,0.0_1.0_-1_false;-2.5274138811607787,40.46947160023782,0.0_-0.004795092753041255,0.14544496760272296,0.0_1.0_-1_false;
1.2937929270921762,-0.009088153993469275,0.0_4.1725772470828463E-4,-3.342058860083354E-5,0.0_1836.15_1_false;-1.2475623260342463,0.035552371849030096,0.0_-3.629996680956002E-4,-3.1288133415618535E-5,0.0_1836.15_1_false;-82.3541100114065,91.36281618218,0.0_-0.09483169069059288,0.10337631783617711,0.0_1.0_-1_false;-2.532208121119568,40.61491020233215,0.0_-0.004794239958789133,0.14543860209433138,0.0_1.0_-1_false;
1.2942106059782366,-0.009121580225616542,0.0_4.176788860603268E-4,-3.3426232147265985E-5,0.0_1836.15_1_false;-1.247925747310348,0.03552109290605373,0.0_-3.6342127610171647E-4,-3.127894297636608E-5,0.0_1836.15_1_false;-82.44894173115364,91.46619230893516,0.0_-0.09483171974712924,0.1033761267551634,0.0_1.0_-1_false;-2.5370015118979428,40.76034248288024,0.0_-0.00479339077837465,0.1454322805480936,0.0_1.0_-1_false;
1.2946287057685,-0.00915501210664802,0.0_4.180997902633537E-4,-3.343188103147982E-5,0.0_1836.15_1_false;-1.2482895899349604,0.03548982313496415,0.0_-3.6384262461250914E-4,-3.126977108958179E-5,0.0_1836.15_1_false;-82.54377348069283,91.56956824497604,0.0_-0.0948317495391952,0.1033759360408806,0.0_1.0_-1_false;-2.5417940570685476,40.905768485381444,0.0_-0.0047925451706046325,0.14542600250120666,0.0_1.0_-1_false;
1.2950472262057573,-0.009188449641781529,0.0_4.1852043725738993E-4,-3.343753513350715E-5,0.0_1836.15_1_false;-1.248653853648553,0.03545856251733879,0.0_-3.642637135925487E-4,-3.126061762536068E-5,0.0_1836.15_1_false;-82.63860526075506,91.67294399066681,0.0_-0.09483178006222688,0.10337574569076552,0.0_1.0_-1_false;-2.5465857601635205,41.05118825287887,0.0_-0.004791703094972994,0.14541976749742969,0.0_1.0_-1_false;
1.2954661670327408,-0.009221892836116638,0.0_4.1894082698342556E-4,-3.344319433510963E-5,0.0_1836.15_1_false;-1.24901853819156,0.0354273110348832,0.0_-3.64684543006992E-4,-3.1251482455589235E-5,0.0_1836.15_1_false;-82.73343707206674,91.77631954636908,0.0_-0.0948318113116832,0.10337555570227436,0.0_1.0_-1_false;-2.5513766246751675,41.19660182796584,0.0_-0.004790864511646836,0.1454135750869674,0.0_1.0_-1_false;
1.2958855279921242,-0.009255341694636387,0.0_4.1936095938340846E-4,-3.344885851974829E-5,0.0_1836.15_1_false;-1.2493836433043815,0.035396068669429286,0.0_-3.651051128215824E-4,-3.1242365453913405E-5,0.0_1836.15_1_false;-82.82826891534978,91.87969491244196,0.0_-0.0948318432830457,0.10337536607288267,0.0_1.0_-1_false;-2.55616665405662,41.3420092527922,0.0_-0.004790029381452865,0.1454074248263563,0.0_1.0_-1_false;
1.2963053088265244,-0.00928879622220894,0.0_4.197808344002369E-4,-3.345452757255401E-5,0.0_1836.15_1_false;-1.249749168727384,0.03536483540293358,0.0_-3.6552542300264903E-4,-3.123326649570734E-5,0.0_1836.15_1_false;-82.9231007913216,91.98307008924205,0.0_-0.09483187597181851,0.10337517680008511,0.0_1.0_-1_false;-2.5609558517224844,41.487410569070555,0.0_-0.00478919766586415,0.145401316278353,0.0_1.0_-1_false;
1.2967255092785022,-0.00932225642358924,0.0_4.202004519777524E-4,-3.34602013802986E-5,0.0_1836.15_1_false;-1.2501151142009013,0.03533361121747554,0.0_-3.659454735171071E-4,-3.1224185458042774E-5,0.0_1836.15_1_false;-83.01793270069513,92.08644507712344,0.0_-0.09483190937352826,0.1033749878813954,0.0_1.0_-1_false;-2.5657442210494716,41.63280581808238,0.0_-0.004788369326987168,0.14539524901182516,0.0_1.0_-1_false;
1.2971461290905628,-0.009355722303420605,0.0_4.206198120607321E-4,-3.3465879831366494E-5,0.0_1836.15_1_false;-1.2504814794652337,0.03530239609525588,0.0_-3.6636526433245746E-4,-3.121512221965906E-5,0.0_1836.15_1_false;-83.11276464417885,92.1898198764378,0.0_-0.09483194348372384,0.10337479931434614,0.0_1.0_-1_false;-2.5705317653770208,41.778195040684025,0.0_-0.004787544327549177,0.14538922260164447,0.0_1.0_-1_false;
1.2975671680051577,-0.009389193866236331,0.0_4.2103891459488224E-4,-3.347156281572699E-5,0.0_1836.15_1_false;-1.2508482642606504,0.035271190018594946,0.0_-3.667847954167863E-4,-3.120607666093384E-5,0.0_1836.15_1_false;-83.20759662247683,92.29319448753428,0.0_-0.09483197829797649,0.10337461109648868,0.0_1.0_-1_false;-2.5753184880079067,41.92357827731261,0.0_-0.004786722630885863,0.14538323662858213,0.0_1.0_-1_false;
1.2979886257646844,-0.009422671116461239,0.0_4.2145775952683116E-4,-3.347725022490715E-5,0.0_1836.15_1_false;-1.2512154683273893,0.03523999296993109,0.0_-3.672040667387652E-4,-3.1197048663854284E-5,0.0_1836.15_1_false;-83.30242863628871,92.39656891075967,0.0_-0.09483201381187953,0.10337442322539303,0.0_1.0_-1_false;-2.580104392208836,42.068955567991814,0.0_-0.004785904200929286,0.14537729067920632,0.0_1.0_-1_false;
1.2984105021114885,-0.009456154058413204,0.0_4.2187634680412227E-4,-3.348294195196515E-5,0.0_1836.15_1_false;-1.251583091405657,0.035208804931819104,0.0_-3.676230782676504E-4,-3.1188038111989015E-5,0.0_1836.15_1_false;-83.39726068630976,92.49994314645832,0.0_-0.09483205002104833,0.10337423569864768,0.0_1.0_-1_false;-2.5848894812110323,42.21432695233759,0.0_-0.004785089002196103,0.1453713843457818,0.0_1.0_-1_false;
1.2988327967878637,-0.009489642696304668,0.0_4.2229467637520783E-4,-3.348863789146425E-5,0.0_1836.15_1_false;-1.2519511332356301,0.035177625886928646,0.0_-3.680418299732828E-4,-3.117904489046057E-5,0.0_1836.15_1_false;-83.49209277323088,92.60331719497218,0.0_-0.0948320869211202,0.10337404851385947,0.0_1.0_-1_false;-2.5896737582108083,42.35969246956377,0.0_-0.004784276999776062,0.14536551722617183,0.0_1.0_-1_false;
1.2992555095360532,-0.009523137034244115,0.0_4.227127481894421E-4,-3.3494337939447274E-5,0.0_1836.15_1_false;-1.2523195935574563,0.035146455818042724,0.0_-3.6846032182608757E-4,-3.117006888591843E-5,0.0_1836.15_1_false;-83.58692489773864,92.70669105664084,0.0_-0.09483212450775429,0.10337386166865352,0.0_1.0_-1_false;-2.594457226370129,42.50505215848751,0.0_-0.004783468159320762,0.14535968892374176,0.0_1.0_-1_false;
1.2996786400982503,-0.009556637076237526,0.0_4.231305621970751E-4,-3.350004199341163E-5,0.0_1836.15_1_false;-1.2526884721112532,0.03511529470805621,0.0_-3.6887855379707374E-4,-3.116110998651263E-5,0.0_1836.15_1_false;-83.68175706051527,92.8100647318015,0.0_-0.09483216277663141,0.10337367516067304,0.0_1.0_-1_false;-2.599239888817162,42.650406057534774,0.0_-0.004782662447032669,0.14535389904726495,0.0_1.0_-1_false;
1.3001021882165995,-0.00959014282618981,0.0_4.235481183492464E-4,-3.350574995228481E-5,0.0_1836.15_1_false;-1.2530577686371112,0.03508414253997434,0.0_-3.69296525857834E-4,-3.115216808186789E-5,0.0_1836.15_1_false;-83.77658926223872,92.91343822078909,0.0_-0.09483220172345405,0.10337348898757927,0.0_1.0_-1_false;-2.6040217486468165,42.795754204745606,0.0_-0.004781859829654383,0.14534814721083025,0.0_1.0_-1_false;
1.3005261536331976,-0.009623654287906212,0.0_4.2396541659797893E-4,-3.3511461716400354E-5,0.0_1836.15_1_false;-1.2534274828750918,0.03505299929691128,0.0_-3.697142379805442E-4,-3.114324306305834E-5,0.0_1836.15_1_false;-83.87142150358267,93.01681152393614,0.0_-0.09483224134394619,0.10337330314705127,0.0_1.0_-1_false;-2.6088028089212747,42.94109663777936,0.0_-0.004781060274458154,0.14534243303375186,0.0_1.0_-1_false;
1.3009505360900937,-0.009657171465093687,0.0_4.2438245689617286E-4,-3.3517177187474414E-5,0.0_1836.15_1_false;-1.2537976145652296,0.0350218649620887,0.0_-3.701316901379629E-4,-3.1134334822582654E-5,0.0_1836.15_1_false;-83.96625378521652,93.12018464157293,0.0_-0.09483228163385324,0.10337311763678585,0.0_1.0_-1_false;-2.6135830726705103,43.08643339391984,0.0_-0.004780263749235632,0.14533675614048047,0.0_1.0_-1_false;
1.3013753353292914,-0.00969069436136227,0.0_4.247992391975997E-4,-3.352289626858267E-5,0.0_1836.15_1_false;-1.254168163447533,0.03499073951883436,0.0_-3.705488823034309E-4,-3.11254432543398E-5,0.0_1836.15_1_false;-84.06108610780547,93.22355757402742,0.0_-0.09483232258894189,0.10337293245449743,0.0_1.0_-1_false;-2.618362542892798,43.23176451008036,0.0_-0.004779470222287845,0.1453311161605167,0.0_1.0_-1_false;
1.3018005510927484,-0.009724222980226408,0.0_4.252157634568967E-4,-3.352861886413773E-5,0.0_1836.15_1_false;-1.2545391292619839,0.03495962295058075,0.0_-3.709658144508712E-4,-3.111656825360524E-5,0.0_1836.15_1_false;-84.15591847201047,93.32693032162534,0.0_-0.0948323642050001,0.10337274759791794,0.0_1.0_-1_false;-2.6231412225552138,43.37709002280869,0.0_-0.004778679662415415,0.14532551272832586,0.0_1.0_-1_false;
1.302226183122378,-0.009757757325106276,0.0_4.2563202962956086E-4,-3.35343448798671E-5,0.0_1836.15_1_false;-1.2549105117485386,0.03492851524086374,0.0_-3.71382486554788E-4,-3.110770971700758E-5,0.0_1836.15_1_false;-84.2507508784883,93.43030288469014,0.0_-0.0948324064778369,0.10337256306479665,0.0_1.0_-1_false;-2.6279191145941225,43.52240996829194,0.0_-0.004777892038908978,0.14531994548325483,0.0_1.0_-1_false;
1.30265223116005,-0.009791297399329067,0.0_4.2604803767194325E-4,-3.354007422279138E-5,0.0_1836.15_1_false;-1.255282310647129,0.034897416373321236,0.0_-3.7179889859026666E-4,-3.109886754250579E-5,0.0_1836.15_1_false;-84.34558332789159,93.53367526354303,0.0_-0.09483244940328234,0.10337237885290014,0.0_1.0_-1_false;-2.6326962219156624,43.66772438236139,0.0_-0.004777107321539832,0.14531441406945028,0.0_1.0_-1_false;
