Simulation_ID-0_NAME-TEST
Particle Count: 4
-6.0,0.0,0.0_0.0,0.0,0.01_1836.15_1;6.0,0.0,0.0_0.0,0.0,0.01_1836.15_1;-11.0,0.0,0.0_0.0,0.0,0.0_1.0_-1;11.0,0.0,0.0_0.0,0.0,0.0_1.0_-1;
-6.450599878077401,0.0,47.710889905074005_-1.7748748614678287E-4,0.0,0.0099717416838155_1836.15_1;6.4505998780780605,0.0,47.71088990507725_1.7748748614706763E-4,0.0,0.009971741683816213_1836.15_1;-204.85973930372947,0.0,255.42700080878802_-0.04496573970698495,0.0,0.05188650726460608_1.0_-1;204.85973930251862,0.0,255.42700078288885_0.044965739706461054,0.0,0.05188650725859663_1.0_-1;
-6.450777398286284,0.0,47.72086164684904_-1.7752020888296634E-4,0.0,0.009971741775029325_1836.15_1;6.450777398286943,0.0,47.720861646852285_1.775202088832511E-4,0.0,0.009971741775030038_1836.15_1;-204.90470493806922,0.0,255.47888714857035_-0.04496563433975356,0.0,0.051886339782342084_1.0_-1;204.90470493685785,0.0,255.47888712266518_0.044965634339229635,0.0,0.05188633977633261_1.0_-1;
-6.450954951216102,0.0,47.73083338871524_-1.7755292981750084E-4,0.0,0.009971741866203929_1836.15_1;6.450954951216761,0.0,47.73083338871849_1.7755292981778563E-4,0.0,0.009971741866204642_1836.15_1;-204.9496704670835,0.0,255.53077332094244_-0.0449655290142944,0.0,0.051886172372093774_1.0_-1;204.94967046587163,0.0,255.53077329503128_0.04496552901377045,0.0,0.051886172366084275_1.0_-1;
-6.451132536865052,0.0,47.74080513067258_-1.775856489502037E-4,0.0,0.009971741957339337_1836.15_1;6.451132536865711,0.0,47.740805130675824_1.775856489504885E-4,0.0,0.00997174195734005_1836.15_1;-204.9946358908141,0.0,255.58265932597627_-0.04496542373058264,0.0,0.05188600503381456_1.0_-1;204.99463588960168,0.0,255.58265930005908_0.04496542373005865,0.0,0.05188600502780504_1.0_-1;
-6.451310155231333,0.0,47.75077687272101_-1.7761836628089233E-4,0.0,0.009971742048435574_1836.15_1;6.451310155231993,0.0,47.75077687272426_1.7761836628117717E-4,0.0,0.009971742048436287_1836.15_1;-205.0396012093027,0.0,255.63454516374372_-0.04496531848859344,0.0,0.0518858377674579_1.0_-1;205.03960120808975,0.0,255.63454513782054_0.04496531848806941,0.0,0.05188583776144835_1.0_-1;
-6.451487806313143,0.0,47.7607486148605_-1.7765108180938424E-4,0.0,0.009971742139492666_1836.15_1;6.451487806313803,0.0,47.76074861486375_1.7765108180966912E-4,0.0,0.009971742139493379_1836.15_1;-205.084566422591,0.0,255.6864308343167_-0.04496521328830199,0.0,0.05188567057297728_1.0_-1;205.08456642137753,0.0,255.6864308083875_0.04496521328777793,0.0,0.051885670566967704_1.0_-1;
-6.451665490108678,0.0,47.770720357091015_-1.7768379553549703E-4,0.0,0.00997174223051064_1836.15_1;6.451665490109338,0.0,47.77072035709426_1.776837955357819E-4,0.0,0.009971742230511354_1836.15_1;-205.12953153072067,0.0,255.73831633776703_-0.044965108129683504,0.0,0.05188550345032623_1.0_-1;205.1295315295067,0.0,255.73831631183182_0.04496510812915941,0.0,0.05188550344431663_1.0_-1;
-6.451843206616138,0.0,47.780692099412505_-1.777165074590483E-4,0.0,0.00997174232148952_1836.15_1;6.451843206616798,0.0,47.78069209941575_1.7771650745933317E-4,0.0,0.009971742321490232_1836.15_1;-205.1744965337334,0.0,255.7902016741665_-0.04496500301271321,0.0,0.051885336399458325_1.0_-1;205.17449653251887,0.0,255.79020164822526_0.044965003012189086,0.0,0.05188533639344871_1.0_-1;
-6.452020955833718,0.0,47.79066384182494_-1.7774921757985582E-4,0.0,0.009971742412429329_1836.15_1;6.452020955834378,0.0,47.790663841828184_1.777492175801407E-4,0.0,0.009971742412430042_1836.15_1;-205.21946143167077,0.0,255.84208684358683_-0.04496489793736636,0.0,0.051885169420327185_1.0_-1;205.2194614304557,0.0,255.84208681763957_0.04496489793684221,0.0,0.05188516941431754_1.0_-1;
-6.452198737759616,0.0,47.80063558432827_-1.7778192589773742E-4,0.0,0.009971742503330095_1836.15_1;6.452198737760276,0.0,47.800635584331516_1.7778192589802235E-4,0.0,0.009971742503330808_1836.15_1;-205.26442622457438,0.0,255.8939718460997_-0.04496479290361824,0.0,0.051885002512886455_1.0_-1;205.2644262233588,0.0,255.89397182014645_0.04496479290309406,0.0,0.05188500250687678_1.0_-1;
-6.452376552392029,0.0,47.81060732692246_-1.7781463241251102E-4,0.0,0.009971742594191842_1836.15_1;6.452376552392689,0.0,47.81060732692571_1.7781463241279597E-4,0.0,0.009971742594192555_1836.15_1;-205.3093909124858,0.0,255.9458566817768_-0.04496468791144413,0.0,0.05188483567708983_1.0_-1;205.30939091126973,0.0,255.94585665581752_0.04496468791091991,0.0,0.05188483567108013_1.0_-1;
-6.452554399729153,0.0,47.820579069607476_-1.7784733712399462E-4,0.0,0.009971742685014596_1836.15_1;6.452554399729813,0.0,47.82057906961073_1.7784733712427958E-4,0.0,0.009971742685015309_1836.15_1;-205.35435549544664,0.0,255.9977413506897_-0.04496458296081934,0.0,0.05188466891289105_1.0_-1;205.35435549423002,0.0,255.99774132472442_0.04496458296029509,0.0,0.05188466890688132_1.0_-1;
-6.452732279769185,0.0,47.83055081238327_-1.7788004003200627E-4,0.0,0.00997174277579838_1836.15_1;6.452732279769846,0.0,47.83055081238653_1.7788004003229123E-4,0.0,0.009971742775799094_1836.15_1;-205.39931997349836,0.0,256.0496258529099_-0.0449644780517192,0.0,0.05188450222024388_1.0_-1;205.3993199722812,0.0,256.04962582693867_0.04496447805119492,0.0,0.05188450221423412_1.0_-1;
-6.452910192510322,0.0,47.84052255524981_-1.7791274113636415E-4,0.0,0.009971742866543223_1836.15_1;6.452910192510982,0.0,47.840522555253074_1.779127411366491E-4,0.0,0.009971742866543936_1836.15_1;-205.44428434668248,0.0,256.101510188509_-0.044964373184119055,0.0,0.05188433559910213_1.0_-1;205.4442843454648,0.0,256.1015101625318_0.044964373183594745,0.0,0.05188433559309235_1.0_-1;
-6.4530881379507585,0.0,47.85049429820706_-1.7794544043688647E-4,0.0,0.009971742957249148_1836.15_1;6.453088137951419,0.0,47.85049429821032_1.7794544043717145E-4,0.0,0.009971742957249861_1836.15_1;-205.48924861504048,0.0,256.1533943575584_-0.04496426835799428,0.0,0.05188416904941967_1.0_-1;205.48924861382227,0.0,256.1533943315752_0.04496426835746994,0.0,0.05188416904340986_1.0_-1;
-6.453266116088692,0.0,47.86046604125497_-1.779781379333916E-4,0.0,0.00997174304791618_1836.15_1;6.453266116089353,0.0,47.86046604125824_1.779781379336766E-4,0.0,0.009971743047916893_1836.15_1;-205.5342127786138,0.0,256.20527836012957_-0.04496416357332026,0.0,0.05188400257115038_1.0_-1;205.53421277739506,0.0,256.20527833414036_0.04496416357279588,0.0,0.051884002565140544_1.0_-1;
-6.453444126922317,0.0,47.870437784393516_-1.7801083362569792E-4,0.0,0.009971743138544343_1836.15_1;6.453444126922979,0.0,47.870437784396785_1.7801083362598293E-4,0.0,0.009971743138545056_1836.15_1;-205.57917683744387,0.0,256.2571621962938_-0.0449640588300724,0.0,0.051883836164248194_1.0_-1;205.5791768362246,0.0,256.2571621702986_0.044964058829547994,0.0,0.05188383615823833_1.0_-1;
-6.453622170449831,0.0,47.88040952762265_-1.7804352751362392E-4,0.0,0.009971743229133663_1836.15_1;6.453622170450493,0.0,47.88040952762592_1.7804352751390895E-4,0.0,0.009971743229134376_1836.15_1;-205.6241407915721,0.0,256.30904586612246_-0.04496395412822614,0.0,0.05188366982866708_1.0_-1;205.6241407903523,0.0,256.30904584012126_0.0449639541277017,0.0,0.051883669822657186_1.0_-1;
-6.453800246669428,0.0,47.890381270942335_-1.780762195969882E-4,0.0,0.009971743319684166_1836.15_1;6.45380024667009,0.0,47.8903812709456_1.7807621959727327E-4,0.0,0.00997174331968488_1836.15_1;-205.66910464103987,0.0,256.3609293696868_-0.0449638494677569,0.0,0.051883503564361055_1.0_-1;205.66910463981952,0.0,256.36092934367963_0.044963849467232433,0.0,0.051883503558351134_1.0_-1;
-6.453978355579304,0.0,47.90035301435253_-1.7810890987560946E-4,0.0,0.009971743410195877_1836.15_1;6.453978355579966,0.0,47.9003530143558_1.7810890987589453E-4,0.0,0.00997174341019659_1836.15_1;-205.7140683858885,0.0,256.4128127070581_-0.04496374484864017,0.0,0.051883337371284165_1.0_-1;205.71406838466763,0.0,256.4128126810449_0.04496374484811567,0.0,0.051883337365274215_1.0_-1;
-6.454156497177653,0.0,47.9103247578532_-1.7814159834930637E-4,0.0,0.009971743500668819_1836.15_1;6.454156497178316,0.0,47.91032475785647_1.7814159834959146E-4,0.0,0.009971743500669532_1836.15_1;-205.75903202615936,0.0,256.4646958783075_-0.044963640270851424,0.0,0.05188317124939051_1.0_-1;205.75903202493797,0.0,256.4646958522883_0.044963640270326885,0.0,0.05188317124338053_1.0_-1;
-6.454334671462671,0.0,47.920296501444305_-1.781742850178978E-4,0.0,0.009971743591103019_1836.15_1;6.454334671463334,0.0,47.920296501447574_1.7817428501818293E-4,0.0,0.009971743591103732_1836.15_1;-205.80399556189371,0.0,256.51657888350616_-0.04496353573436617,0.0,0.0518830051986342_1.0_-1;205.8039955606718,0.0,256.5165788574809_0.044963535733841604,0.0,0.0518830051926242_1.0_-1;
-6.454512878432552,0.0,47.9302682451258_-1.7820696988120267E-4,0.0,0.009971743681498502_1836.15_1;6.454512878433215,0.0,47.93026824512907_1.7820696988148782E-4,0.0,0.009971743681499215_1836.15_1;-205.84895899313287,0.0,256.56846172272515_-0.04496343123915993,0.0,0.05188283921896943_1.0_-1;205.84895899191045,0.0,256.5684616966939_0.04496343123863534,0.0,0.0518828392129594_1.0_-1;
-6.454691118085491,0.0,47.94023998889766_-1.7823965293903995E-4,0.0,0.00997174377185529_1836.15_1;6.454691118086155,0.0,47.94023998890093_1.782396529393251E-4,0.0,0.009971743771856003_1836.15_1;-205.8939223199181,0.0,256.6203443960355_-0.04496332678520826,0.0,0.0518826733103504_1.0_-1;205.89392231869513,0.0,256.62034436999824_0.04496332678468362,0.0,0.05188267330434034_1.0_-1;
-6.454869390419683,0.0,47.95021173275983_-1.7827233419122874E-4,0.0,0.00997174386217341_1836.15_1;6.454869390420346,0.0,47.9502117327631_1.782723341915139E-4,0.0,0.009971743862174124_1836.15_1;-205.93888554229056,0.0,256.6722269035082_-0.0449632223724867,0.0,0.05188250747273136_1.0_-1;205.9388855410671,0.0,256.67222687746494_0.04496322237196203,0.0,0.051882507466721274_1.0_-1;
-6.45504769543332,0.0,47.96018347671229_-1.7830501363758818E-4,0.0,0.00997174395245289_1836.15_1;6.455047695433984,0.0,47.96018347671556_1.7830501363787335E-4,0.0,0.009971743952453604_1836.15_1;-205.98384866029153,0.0,256.72410924521427_-0.04496311800097084,0.0,0.05188234170606659_1.0_-1;205.98384865906755,0.0,256.724109219165_0.04496311800044614,0.0,0.05188234170005648_1.0_-1;
-6.455226033124598,0.0,47.97015522075498_-1.7833769127793754E-4,0.0,0.009971744042693752_1836.15_1;6.455226033125262,0.0,47.97015522075825_1.7833769127822274E-4,0.0,0.009971744042694465_1836.15_1;-206.02881167396217,0.0,256.7759914212246_-0.044963013670636286,0.0,0.05188217601031043_1.0_-1;206.02881167273765,0.0,256.7759913951693_0.04496301367011155,0.0,0.05188217600430029_1.0_-1;
-6.45540440349171,0.0,47.98012696488788_-1.7837036711209614E-4,0.0,0.00997174413289602_1836.15_1;6.455404403492374,0.0,47.98012696489115_1.7837036711238136E-4,0.0,0.009971744132896733_1836.15_1;-206.07377458334363,0.0,256.82787343161004_-0.04496290938145866,0.0,0.05188201038541723_1.0_-1;206.07377458211857,0.0,256.8278734055487_0.04496290938093389,0.0,0.05188201037940707_1.0_-1;
-6.45558280653285,0.0,47.99009870911094_-1.7840304113988338E-4,0.0,0.009971744223059718_1836.15_1;6.455582806533514,0.0,47.99009870911421_1.7840304114016866E-4,0.0,0.00997174422306043_1836.15_1;-206.11873738847706,0.0,256.87975527644136_-0.04496280513341359,0.0,0.051881844831341416_1.0_-1;206.11873738725146,0.0,256.87975525037405_0.044962805132888785,0.0,0.05188184482533122_1.0_-1;
-6.455761242246211,0.0,48.00007045342412_-1.784357133611188E-4,0.0,0.009971744313184873_1836.15_1;6.455761242246876,0.0,48.00007045342739_1.784357133614041E-4,0.0,0.009971744313185586_1836.15_1;-206.16370008940353,0.0,256.9316369557894_-0.04496270092647674,0.0,0.05188167934803742_1.0_-1;206.16370008817742,0.0,256.9316369297161_0.0449627009259519,0.0,0.0518816793420272_1.0_-1;
-6.455939710629987,0.0,48.010042197827396_-1.7846838377562194E-4,0.0,0.00997174440327151_1836.15_1;6.455939710630652,0.0,48.010042197830664_1.784683837759073E-4,0.0,0.009971744403272222_1836.15_1;-206.20866268616416,0.0,256.98351846972486_-0.04496259676062378,0.0,0.05188151393545972_1.0_-1;206.2086626849375,0.0,256.98351844364555_0.044962596760098915,0.0,0.05188151392944947_1.0_-1;
-6.45611821168237,0.0,48.020013942320716_-1.785010523832125E-4,0.0,0.009971744493319652_1836.15_1;6.456118211683036,0.0,48.020013942323985_1.7850105238349787E-4,0.0,0.009971744493320365_1836.15_1;-206.25362517879998,0.0,257.0353998183184_-0.044962492635830416,0.0,0.05188134859356286_1.0_-1;206.25362517757281,0.0,257.0353997922331_0.04496249263530552,0.0,0.051881348587552584_1.0_-1;
-6.456296745401554,0.0,48.02998568690405_-1.785337191837102E-4,0.0,0.009971744583329325_1836.15_1;6.45629674540222,0.0,48.02998568690732_1.7853371918399557E-4,0.0,0.009971744583330038_1836.15_1;-206.29858756735206,0.0,257.0872810016407_-0.044962388552072366,0.0,0.051881183322301384_1.0_-1;206.29858756612435,0.0,257.0872809755494_0.044962388551547446,0.0,0.05188118331629108_1.0_-1;
-6.456475311785731,0.0,48.03995743157735_-1.7856638417693488E-4,0.0,0.009971744673300554_1836.15_1;6.456475311786397,0.0,48.03995743158062_1.7856638417722024E-4,0.0,0.009971744673301267_1836.15_1;-206.34354985186138,0.0,257.1391620197623_-0.044962284509325365,0.0,0.0518810181216299_1.0_-1;206.34354985063317,0.0,257.139161993665_0.0449622845088004,0.0,0.05188101811561958_1.0_-1;
-6.456653910833094,0.0,48.049929176340584_-1.7859904736270646E-4,0.0,0.009971744763233361_1836.15_1;6.45665391083376,0.0,48.04992917634385_1.7859904736299183E-4,0.0,0.009971744763234074_1836.15_1;-206.38851203236894,0.0,257.1910428727538_-0.04496218050756516,0.0,0.05188085299150305_1.0_-1;206.3885120311402,0.0,257.19104284665053_0.044962180507040164,0.0,0.0518808529854927_1.0_-1;
-6.456832542541834,0.0,48.05990092119371_-1.786317087408449E-4,0.0,0.009971744853127774_1836.15_1;6.456832542542501,0.0,48.05990092119698_1.786317087411303E-4,0.0,0.009971744853128487_1836.15_1;-206.4334741089157,0.0,257.2429235606857_-0.04496207654676753,0.0,0.05188068793187551_1.0_-1;206.43347410768646,0.0,257.2429235345764_0.0449620765462425,0.0,0.05188068792586513_1.0_-1;
-6.4570112069101455,0.0,48.06987266613669_-1.786643683111703E-4,0.0,0.009971744942983819_1836.15_1;6.4570112069108125,0.0,48.069872666139965_1.7866436831145575E-4,0.0,0.00997174494298453_1836.15_1;-206.4784360815426,0.0,257.29480408362843_-0.044961972626908264,0.0,0.051880522942702005_1.0_-1;206.47843608031286,0.0,257.2948040575131_0.044961972626383205,0.0,0.0518805229366916_1.0_-1;
-6.457189903936219,0.0,48.07984441116949_-1.7869702607350285E-4,0.0,0.009971745032801516_1836.15_1;6.457189903936887,0.0,48.079844411172765_1.7869702607378832E-4,0.0,0.009971745032802227_1836.15_1;-206.5233979502906,0.0,257.34668444165237_-0.044961868747963166,0.0,0.05188035802393729_1.0_-1;206.5233979490603,0.0,257.346684415531_0.04496186874743808,0.0,0.051880358017926856_1.0_-1;
-6.4573686336182465,0.0,48.08981615629207_-1.7872968202766278E-4,0.0,0.009971745122580892_1836.15_1;6.4573686336189144,0.0,48.08981615629535_1.7872968202794828E-4,0.0,0.009971745122581603_1836.15_1;-206.5683597152005,0.0,257.3985646348279_-0.04496176490990808,0.0,0.05188019317553615_1.0_-1;206.56835971396967,0.0,257.39856460870055_0.044961764909382966,0.0,0.05188019316952569_1.0_-1;
-6.45754739595442,0.0,48.09978790150439_-1.7876233617347044E-4,0.0,0.009971745212321971_1836.15_1;6.457547395955088,0.0,48.099787901507675_1.7876233617375594E-4,0.0,0.009971745212322683_1836.15_1;-206.61332137631322,0.0,257.45044466322537_-0.04496166111271885,0.0,0.05188002839745343_1.0_-1;206.61332137508185,0.0,257.450444637092_0.0449616611121937,0.0,0.05188002839144294_1.0_-1;
-6.457726190942931,0.0,48.10975964680642_-1.787949885107462E-4,0.0,0.009971745302024779_1836.15_1;6.457726190943599,0.0,48.1097596468097_1.7879498851103173E-4,0.0,0.00997174530202549_1836.15_1;-206.6582829336696,0.0,257.502324526915_-0.04496155735637134,0.0,0.051879863689644_1.0_-1;206.6582829324377,0.0,257.5023245007756_0.044961557355846164,0.0,0.05187986368363348_1.0_-1;
-6.45790501858197,0.0,48.119731392198105_-1.7882763903931062E-4,0.0,0.00997174539168934_1836.15_1;6.457905018582639,0.0,48.11973139220139_1.7882763903959614E-4,0.0,0.00997174539169005_1836.15_1;-206.70324438731043,0.0,257.55420422596706_-0.04496145364084145,0.0,0.05187969905206277_1.0_-1;206.703244386078,0.0,257.55420419982164_0.04496145364031624,0.0,0.05187969904605223_1.0_-1;
-6.458083878869729,0.0,48.12970313767942_-1.7886028775898424E-4,0.0,0.009971745481315675_1836.15_1;6.458083878870398,0.0,48.129703137682704_1.7886028775926976E-4,0.0,0.009971745481316387_1836.15_1;-206.74820573727655,0.0,257.6060837604517_-0.04496134996610506,0.0,0.0518795344846647_1.0_-1;206.7482057360436,0.0,257.6060837343003_0.04496134996557983,0.0,0.051879534478654135_1.0_-1;
-6.458262771804399,0.0,48.13967488325032_-1.788929346695877E-4,0.0,0.009971745570903814_1836.15_1;6.458262771805068,0.0,48.139674883253605_1.7889293466987328E-4,0.0,0.009971745570904526_1836.15_1;-206.7931669836087,0.0,257.65796313043916_-0.044961246332138126,0.0,0.05187936998740477_1.0_-1;206.7931669823752,0.0,257.6579631042817_0.04496124633161286,0.0,0.05187936998139418_1.0_-1;
-6.45844169738417,0.0,48.14964662891077_-1.789255797709418E-4,0.0,0.009971745660453777_1836.15_1;6.458441697384839,0.0,48.14964662891406_1.789255797712274E-4,0.0,0.009971745660454489_1836.15_1;-206.8381281263476,0.0,257.7098423359994_-0.044961142738916576,0.0,0.05187920556023801_1.0_-1;206.8381281251136,0.0,257.7098423098359_0.04496114273839128,0.0,0.0518792055542274_1.0_-1;
-6.458620655607232,0.0,48.15961837466074_-1.789582230628674E-4,0.0,0.009971745749965592_1836.15_1;6.458620655607903,0.0,48.15961837466403_1.7895822306315297E-4,0.0,0.009971745749966303_1836.15_1;-206.88308916553402,0.0,257.7617213772025_-0.04496103918641638,0.0,0.051879041203119494_1.0_-1;206.8830891642995,0.0,257.761721351033_0.04496103918589105,0.0,0.05187904119710885_1.0_-1;
-6.458799646471777,0.0,48.169590120500175_-1.7899086454518535E-4,0.0,0.00997174583943928_1836.15_1;6.458799646472448,0.0,48.169590120503464_1.7899086454547093E-4,0.0,0.009971745839439992_1836.15_1;-206.92805010120864,0.0,257.8136002541185_-0.044960935674613504,0.0,0.05187887691600431_1.0_-1;206.92805009997358,0.0,257.81360022794297_0.04496093567408815,0.0,0.05187887690999365_1.0_-1;
-6.458978669975995,0.0,48.17956186642905_-1.7902350421771668E-4,0.0,0.00997174592887487_1836.15_1;6.458978669976666,0.0,48.17956186643234_1.7902350421800225E-4,0.0,0.009971745928875581_1836.15_1;-206.97301093341213,0.0,257.86547896681736_-0.044960832203483965,0.0,0.05187871269884761_1.0_-1;206.97301093217652,0.0,257.8654789406358_0.04496083220295858,0.0,0.05187871269283693_1.0_-1;
-6.459157726118075,0.0,48.18953361244732_-1.7905614208028244E-4,0.0,0.009971746018272382_1836.15_1;6.459157726118747,0.0,48.18953361245061_1.7905614208056802E-4,0.0,0.009971746018273093_1836.15_1;-207.01797166218512,0.0,257.91735751536896_-0.04496072877300378,0.0,0.051878548551604585_1.0_-1;207.017971660949,0.0,257.91735748918137_0.04496072877247836,0.0,0.05187854854559388_1.0_-1;
-6.459336814896208,0.0,48.19950535855495_-1.7908877813270382E-4,0.0,0.009971746107631844_1836.15_1;6.459336814896879,0.0,48.19950535855824_1.790887781329894E-4,0.0,0.009971746107632556_1836.15_1;-207.06293228756826,0.0,257.96923589984317_-0.044960625383148975,0.0,0.051878384474230446_1.0_-1;207.06293228633163,0.0,257.9692358736496_0.04496062538262353,0.0,0.05187838446821971_1.0_-1;
-6.459515936308582,0.0,48.209477104751905_-1.7912141237480208E-4,0.0,0.009971746196953278_1836.15_1;6.459515936309255,0.0,48.209477104755194_1.7912141237508769E-4,0.0,0.00997174619695399_1836.15_1;-207.10789280960216,0.0,258.02111412030985_-0.044960522033895625,0.0,0.051878220466680454_1.0_-1;207.107892808365,0.0,258.02111409411026_0.04496052203337014,0.0,0.05187822046066969_1.0_-1;
